source_file,batch_id,run_timestamp,line_number,paper_id,title,paper_url,published,lead_author,lead_author_surname,author_surnames,raw_json
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,165,2601.05964v1,Negative binomial models for development triangles of counts,http://arxiv.org/abs/2601.05964v1,2026-01-09T17:34:16+00:00,Luis E. Nieto-Barajas,Nieto-Barajas,Nieto-Barajas; Targino,"{""relevance_score"": 8, ""is_relevant"": true, ""needs_summary"": true, ""summary"": ""The paper introduces negative binomial models for predicting outstanding claims in development triangles, addressing overdispersion and extending to account for dependence across development years, with Bayesian inference and validation on real and simulated data."", ""key_insight"": ""Negative binomial models offer a flexible, parametric approach to modeling claim counts in reserving triangles, particularly useful for handling overdispersion and temporal dependence while supporting Bayesian inference."", ""paper_id"": ""2601.05964v1""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,166,2603.11258v1,Continuous-time modeling and bootstrap for Schnieper's reserving,http://arxiv.org/abs/2603.11258v1,2026-03-11T19:37:15+00:00,Nicolas Baradel,Baradel,Baradel,"{""relevance_score"": 8, ""is_relevant"": true, ""needs_summary"": true, ""summary"": ""The paper extends Schnieper’s IBNR/IBNER decomposition with a continuous-time stochastic model using Poisson processes and Brownian motion, and introduces a bootstrap method to estimate reserve predictive distributions while preserving non-negativity and asymmetry."", ""key_insight"": ""A continuous-time stochastic framework with bootstrap inference improves the realism and uncertainty quantification of Schnieper-style reserving by naturally enforcing actuarial constraints without ad hoc assumptions."", ""paper_id"": ""2603.11258v1""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,167,2106.07815v3,Asymptotically Optimal Locally Private Heavy Hitters via Parameterized Sketches,http://arxiv.org/abs/2106.07815v3,2021-06-15T00:22:58+00:00,Hao Wu,Wu,Wu; Wirth,"{""relevance_score"": 0, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper introduces two new locally differentially private algorithms for frequency estimation and heavy hitters identification, improving on prior work in error bounds and efficiency."", ""key_insight"": ""The proposed algorithms achieve asymptotically optimal error bounds for local differential privacy in frequency estimation and heavy hitters problems, with efficient user and server computation."", ""paper_id"": ""2106.07815v3""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,168,2201.12164v3,Full Configuration Interaction Excited-State Energies in Large Active Spaces from Subspace Iteration with Repeated Random Sparsification,http://arxiv.org/abs/2201.12164v3,2022-01-28T14:54:18+00:00,Samuel M. Greene,Greene,Greene; Webber; Smith; Weare; Berkelbach,"{""relevance_score"": 0, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper introduces a quantum Monte Carlo method for computing excited-state energies in large molecular systems, achieving high accuracy without dot products of random vectors, and validates it on several complex chemical systems."", ""key_insight"": ""This quantum chemistry method has no practical relevance to actuarial claims reserving or machine learning applications in insurance."", ""paper_id"": ""2201.12164v3""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,169,2602.15385v2,From Chain-Ladder to Individual Claims Reserving,http://arxiv.org/abs/2602.15385v2,2026-02-17T06:46:17+00:00,Ronald Richman,Richman,Richman; Wüthrich,"{""relevance_score"": 9, ""is_relevant"": true, ""needs_summary"": true, ""summary"": ""The paper restructures the chain-ladder method to project latest claims directly to ultimate values, enabling machine learning applications at the individual claim level, demonstrated via a neural network proof of concept."", ""key_insight"": ""Reframing chain-ladder as a direct projection from latest to ultimate claims unlocks practical ML integration for individual-claim reserving."", ""paper_id"": ""2602.15385v2""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,170,2305.18265v1,Check-COVID: Fact-Checking COVID-19 News Claims with Scientific Evidence,http://arxiv.org/abs/2305.18265v1,2023-05-29T17:39:22+00:00,Gengyu Wang,Wang,Wang; Harwood; Chillrud; Ananthram; Subbiah; McKeown,"{""relevance_score"": 0, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper introduces Check-COVID, a benchmark for fact-checking COVID-19 news claims using scientific evidence, highlighting challenges in aligning informal news text with formal academic sources."", ""key_insight"": ""This research focuses on fact-checking news claims against scientific literature and has no practical relevance to actuarial claims reserving or loss reserving."", ""paper_id"": ""2305.18265v1""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,171,2603.20333v1,Bounded Coupled AI Learning Dynamics in Tri-Hierarchical Drone Swarms,http://arxiv.org/abs/2603.20333v1,2026-03-20T07:23:32+00:00,Oleksii Bychkov,Bychkov,Bychkov,"{""relevance_score"": 0, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper analyzes bounded learning dynamics in tri-hierarchical drone swarms, focusing on stability and error bounds across three learning timescales, with no connection to actuarial reserving or insurance claims modeling."", ""key_insight"": ""The paper establishes theoretical guarantees for bounded error and non-accumulation in multi-timescale AI learning systems for drone swarms, but offers no relevance to claims reserving or actuarial practice."", ""paper_id"": ""2603.20333v1""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,172,2601.07637v1,Reinforcement Learning for Micro-Level Claims Reserving,http://arxiv.org/abs/2601.07637v1,2026-01-12T15:17:18+00:00,Benjamin Avanzi,Avanzi,Avanzi; Richman; Wong; Wüthrich; Xie,"{""relevance_score"": 9, ""is_relevant"": true, ""needs_summary"": true, ""summary"": ""The paper frames individual claims reserving as a Markov decision process using reinforcement learning, enabling sequential updates of liability estimates and learning from open claims to avoid selection bias. It introduces actuarial-friendly components like rolling-settlement tuning and importance weighting, achieving strong performance on synthetic datasets, especially for immature claims."", ""key_insight"": ""Reinforcement learning enables dynamic, claim-level reserve updates using all claim trajectories—including open claims—improving accuracy and stability while addressing actuarial practicalities like portfolio underestimation and temporal consistency."", ""paper_id"": ""2601.07637v1""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,173,2111.02125v5,Expected Complexity of Persistence Barcode Computation via Matrix Reduction,http://arxiv.org/abs/2111.02125v5,2021-11-03T10:44:55+00:00,Barbara Giunti,Giunti,Giunti; Houry; Kerber; Söls,"{""relevance_score"": 0, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper analyzes the expected computational complexity of computing persistence barcodes for random filtrations using matrix reduction, providing bounds on fill-in and runtime for Čech, Vietoris–Rips, and Erdős–Rényi complexes."", ""key_insight"": ""The study provides tighter-than-worst-case expected complexity bounds for persistence barcode computation in topological data analysis, but has no direct or transferable relevance to actuarial claims reserving."", ""paper_id"": ""2111.02125v5""}"
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,1,2106.02446v1,Modeling premiums of non-life insurance companies in India,http://arxiv.org/abs/2106.02446v1,2021-06-04T12:53:26+00:00,Kartik Sethi,Sethi,Sethi; Chakrabarty,"{""relevance_score"": 2, ""is_relevant"": false, ""needs_summary"": false, ""summary"": null, ""key_insight"": ""The paper fits extreme value distributions to non-life insurance premium data in India, which is not directly relevant to claims reserving or loss development modeling."", ""paper_id"": ""2106.02446v1""}"
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,2,2510.05723v2,Six loop critical exponent analysis for Lee-Yang and percolation theory,http://arxiv.org/abs/2510.05723v2,2025-10-07T09:43:35+00:00,J. A. Gracey,Gracey,Gracey,"{""relevance_score"": 0, ""is_relevant"": false, ""needs_summary"": false, ""summary"": null, ""key_insight"": ""The paper computes critical exponents for Lee-Yang and percolation theory using six-loop renormalization group methods, with no connection to actuarial reserving or insurance claims modeling."", ""paper_id"": ""2510.05723v2""}"
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,3,2604.05143v1,Existence of a classical solution to the integro-differential equation arising in the Cramér--Lundberg non-life insurance model with proportional investment,http://arxiv.org/abs/2604.05143v1,2026-04-06T20:11:04+00:00,Platon Promyslov,Promyslov,Promyslov,"{""relevance_score"": 2, ""is_relevant"": false, ""needs_summary"": false, ""summary"": null, ""key_insight"": ""The paper proves the existence of a classical solution to an integro-differential equation for survival probability in a Cramér-Lundberg model with proportional investment, under minimal moment conditions on claim sizes."", ""paper_id"": ""2604.05143v1""}"
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,4,2107.01176v2,Extremum Seeking Control with an Adaptive Gain Based On Gradient Estimation Error,http://arxiv.org/abs/2107.01176v2,2021-07-02T16:34:56+00:00,Claus Danielson,Danielson,Danielson; Bortoff; Chakrabarty,"{""relevance_score"": 0, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper introduces an adaptive extremum seeking control algorithm that adjusts step size based on gradient estimation error, ensuring stability and performance across numerical examples."", ""key_insight"": ""This control theory method optimizes systems with uncertain gradients but has no direct or transferable application to actuarial claims reserving."", ""paper_id"": ""2107.01176v2""}"
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,5,2311.11900v2,Measuring and Mitigating Biases in Motor Insurance Pricing,http://arxiv.org/abs/2311.11900v2,2023-11-20T16:34:48+00:00,Mulah Moriah,Moriah,Moriah; Vermet; Charpentier,"{""relevance_score"": 2, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""This paper focuses on measuring and mitigating ethical biases in motor insurance pricing, emphasizing regulatory compliance, fairness, and transparency in premium setting."", ""key_insight"": ""The paper addresses bias mitigation in insurance pricing, not claims reserving, making it of limited relevance to the IFoA reserving working party."", ""paper_id"": ""2311.11900v2""}"
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,6,2504.09974v1,Towards Resilient Tracking in Autonomous Vehicles: A Distributionally Robust Input and State Estimation Approach,http://arxiv.org/abs/2504.09974v1,2025-04-14T08:26:06+00:00,Kasra Azizi,Azizi,Azizi; Anurag; Wan,"{""relevance_score"": 1, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper introduces a distributionally robust method for state and input estimation in autonomous vehicles, designed to handle model uncertainty and measurement outliers using moment-based ambiguity sets."", ""key_insight"": ""This work focuses on robust state estimation for autonomous driving systems and has no direct or transferable relevance to actuarial claims reserving."", ""paper_id"": ""2504.09974v1""}"
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,7,2011.07828v1,"Ruin probabilities with investments: smoothness, IDE and ODE, asymptotic behavior",http://arxiv.org/abs/2011.07828v1,2020-11-16T09:58:59+00:00,Yuri Kabanov,Kabanov,Kabanov; Pukhlyakov,"{""relevance_score"": 2, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper examines ruin probabilities for an insurer with life and non-life branches investing in risky assets, deriving smoothness properties and differential equations for ruin probability under exponential jump assumptions."", ""key_insight"": ""Ruin probability decays similarly to one-sided jump models when investments follow geometric Brownian motion and claims are exponentially distributed."", ""paper_id"": ""2011.07828v1""}"
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,8,1804.06083v2,Asymmetric fitting function for condensed-phase Raman spectroscopy,http://arxiv.org/abs/1804.06083v2,2018-04-17T07:38:33+00:00,Vitaly I. Korepanov,Korepanov,Korepanov; Sedlovets,"{""relevance_score"": 0, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper introduces an asymmetric pseudo-Voigt function to better fit Raman spectroscopy data with asymmetric peaks, improving parameter estimation over symmetric models across various condensed matter systems."", ""key_insight"": ""This work advances spectral fitting in physics but has no relevance to actuarial claims reserving or machine learning applications in insurance."", ""paper_id"": ""1804.06083v2""}"
